id,metodo,caminho,rota,statusCode,duracaoMs,iniciadoEm,finalizadoEm,ip,userAgent,createdAt
cmpjxfr5300pkw2rwj05oozxz,GET,/api/v1/pecas,/api/v1/pecas/,200,3.75,"2026-05-24 15:23:08.194","2026-05-24 15:23:08.198",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.199"
cmpjxfr5400plw2rwavf1ix4a,GET,/api/v1/testes,/api/v1/testes/,200,4.14,"2026-05-24 15:23:08.195","2026-05-24 15:23:08.199",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.200"
cmpjxfr5800pmw2rwspf6fzxm,GET,/api/v1/relatorios,/api/v1/relatorios/,200,3.2,"2026-05-24 15:23:08.200","2026-05-24 15:23:08.203",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.205"
cmpjxfr5c00pnw2rw9ftg6uza,GET,/api/v1/testes,/api/v1/testes/,200,1.96,"2026-05-24 15:23:08.204","2026-05-24 15:23:08.206",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.208"
cmpjxfr5f00pow2rwse2an3nn,POST,/api/v1/pecas,/api/v1/pecas/,201,9.47,"2026-05-24 15:23:08.201","2026-05-24 15:23:08.210",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.211"
cmpjxfr5k00ppw2rwcz7f5529,POST,/api/v1/pecas,/api/v1/pecas/,201,7.5,"2026-05-24 15:23:08.208","2026-05-24 15:23:08.215",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.217"
cmpjxfr5n00pqw2rw7yzr49mi,PATCH,/api/v1/pecas/21,/api/v1/pecas/:id,200,6.22,"2026-05-24 15:23:08.212","2026-05-24 15:23:08.218",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.219"
cmpjxfr5q00prw2rwn23pjez1,GET,/api/v1/pecas/21,/api/v1/pecas/:id,200,2.16,"2026-05-24 15:23:08.219","2026-05-24 15:23:08.221",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.223"
cmpjxfr5t00psw2rw8sslkecg,PATCH,/api/v1/pecas/22,/api/v1/pecas/:id,200,7.11,"2026-05-24 15:23:08.217","2026-05-24 15:23:08.224",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.225"
cmpjxfr5w00ptw2rwdo47j685,GET,/api/v1/pecas/22,/api/v1/pecas/:id,200,2.5,"2026-05-24 15:23:08.225","2026-05-24 15:23:08.227",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.229"
cmpjxfr5x00puw2rwmvqcreq0,DELETE,/api/v1/pecas/21,/api/v1/pecas/:id,204,6.06,"2026-05-24 15:23:08.222","2026-05-24 15:23:08.228",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.230"
cmpjxfr6500pvw2rwhvfq6uow,DELETE,/api/v1/pecas/22,/api/v1/pecas/:id,204,6.64,"2026-05-24 15:23:08.229","2026-05-24 15:23:08.236",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.237"
cmpjxfr6a00pww2rwv27xa9ce,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,11.43,"2026-05-24 15:23:08.230","2026-05-24 15:23:08.241",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.243"
cmpjxfr6j00pxw2rw7ki0pifx,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,9.69,"2026-05-24 15:23:08.240","2026-05-24 15:23:08.250",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.251"
cmpjxfr6l00pyw2rw9ttqh12m,GET,/api/v1/etapas,/api/v1/etapas/,200,8.36,"2026-05-24 15:23:08.243","2026-05-24 15:23:08.252",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.253"
cmpjxfr6q00pzw2rwz901aigw,GET,/api/v1/etapas,/api/v1/etapas/,200,4.08,"2026-05-24 15:23:08.253","2026-05-24 15:23:08.257",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.259"
cmpjxfr6s00q0w2rwbd2j43h9,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,4.74,"2026-05-24 15:23:08.254","2026-05-24 15:23:08.259",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.260"
cmpjxfr6v00q1w2rwe1sso89x,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,2.24,"2026-05-24 15:23:08.260","2026-05-24 15:23:08.262",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.264"
cmpjxfr6x00q2w2rwbjngk0su,GET,/api/v1/pecas,/api/v1/pecas/,200,3.39,"2026-05-24 15:23:08.260","2026-05-24 15:23:08.264",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.266"
cmpjxfr7200q3w2rwe6h3ifmw,GET,/api/v1/pecas,/api/v1/pecas/,200,3.69,"2026-05-24 15:23:08.265","2026-05-24 15:23:08.269",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.270"
cmpjxfr7400q4w2rw7l6ohcbm,GET,/api/v1/relatorios,/api/v1/relatorios/,200,4.9,"2026-05-24 15:23:08.266","2026-05-24 15:23:08.271",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.272"
cmpjxfr7c00q5w2rwqk4s7kpr,GET,/api/v1/testes,/api/v1/testes/,200,3.61,"2026-05-24 15:23:08.275","2026-05-24 15:23:08.279",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.280"
cmpjxfr7d00q6w2rwdwpjc21n,GET,/api/v1/relatorios,/api/v1/relatorios/,200,5.82,"2026-05-24 15:23:08.274","2026-05-24 15:23:08.280",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.281"
cmpjxfr7f00q7w2rwpwi2tcqu,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,14.97,"2026-05-24 15:23:08.267","2026-05-24 15:23:08.282",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.284"
cmpjxfr7m00q8w2rw1epij6ar,GET,/api/v1/testes,/api/v1/testes/,200,4.93,"2026-05-24 15:23:08.284","2026-05-24 15:23:08.289",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.291"
cmpjxfr7p00q9w2rw4d07e0ia,GET,/api/v1/etapas,/api/v1/etapas/,200,4.89,"2026-05-24 15:23:08.287","2026-05-24 15:23:08.292",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.293"
cmpjxfr7s00qaw2rwrxr46tt7,POST,/api/v1/pecas,/api/v1/pecas/,201,11.62,"2026-05-24 15:23:08.283","2026-05-24 15:23:08.295",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.297"
cmpjxfr7t00qbw2rw5tt8mkb1,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,3.12,"2026-05-24 15:23:08.293","2026-05-24 15:23:08.296",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.298"
cmpjxfr7x00qcw2rwy53n2i35,POST,/api/v1/pecas,/api/v1/pecas/,400,9.4,"2026-05-24 15:23:08.291","2026-05-24 15:23:08.300",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.302"
cmpjxfr8100qdw2rwmq6d0wma,GET,/api/v1/pecas,/api/v1/pecas/,200,2.72,"2026-05-24 15:23:08.301","2026-05-24 15:23:08.304",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.305"
cmpjxfr8200qew2rwnaphrbu4,PATCH,/api/v1/pecas/ID_NAO_ENCONTRADO,/api/v1/pecas/:id,404,2.54,"2026-05-24 15:23:08.302","2026-05-24 15:23:08.305",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.306"
cmpjxfr8600qfw2rwinvfd19z,GET,/api/v1/relatorios,/api/v1/relatorios/,200,3.13,"2026-05-24 15:23:08.306","2026-05-24 15:23:08.309",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.310"
cmpjxfr8700qgw2rwj6k3l4zi,GET,/api/v1/pecas/ID_NAO_ENCONTRADO,/api/v1/pecas/:id,404,3.56,"2026-05-24 15:23:08.306","2026-05-24 15:23:08.310",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.311"
cmpjxfr8800qhw2rwctskibah,PATCH,/api/v1/pecas/21,/api/v1/pecas/:id,200,13.45,"2026-05-24 15:23:08.297","2026-05-24 15:23:08.311",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.312"
cmpjxfr8d00qiw2rwcwwf99d8,GET,/api/v1/testes,/api/v1/testes/,200,3.99,"2026-05-24 15:23:08.312","2026-05-24 15:23:08.316",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.317"
cmpjxfr8g00qjw2rwmcyvwf1s,DELETE,/api/v1/pecas/ID_NAO_ENCONTRADO,/api/v1/pecas/:id,404,5.24,"2026-05-24 15:23:08.313","2026-05-24 15:23:08.318",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.320"
cmpjxfr8h00qkw2rwg1oi1f2y,GET,/api/v1/pecas/21,/api/v1/pecas/:id,200,5.83,"2026-05-24 15:23:08.314","2026-05-24 15:23:08.320",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.321"
cmpjxfr8r00qlw2rwt0koyp16,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,8.58,"2026-05-24 15:23:08.321","2026-05-24 15:23:08.330",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.332"
cmpjxfr8s00qmw2rwskn6tssg,DELETE,/api/v1/pecas/21,/api/v1/pecas/:id,204,9.25,"2026-05-24 15:23:08.322","2026-05-24 15:23:08.331",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.333"
cmpjxfr8t00qnw2rwfpcnm9uh,POST,/api/v1/pecas,/api/v1/pecas/,201,11.34,"2026-05-24 15:23:08.321","2026-05-24 15:23:08.332",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.334"
cmpjxfr9300qow2rwtor98iwl,GET,/api/v1/etapas,/api/v1/etapas/,200,8.35,"2026-05-24 15:23:08.334","2026-05-24 15:23:08.342",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.343"
cmpjxfr9b00qpw2rw96ctw3ee,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,14.8,"2026-05-24 15:23:08.335","2026-05-24 15:23:08.349",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.351"
cmpjxfr9c00qqw2rwari8x77b,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,5.42,"2026-05-24 15:23:08.346","2026-05-24 15:23:08.351",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.353"
cmpjxfr9f00qrw2rw7ehpsasa,PATCH,/api/v1/pecas/22,/api/v1/pecas/:id,200,17.67,"2026-05-24 15:23:08.336","2026-05-24 15:23:08.353",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.355"
cmpjxfr9j00qsw2rwahotzd1y,GET,/api/v1/etapas,/api/v1/etapas/,200,5.49,"2026-05-24 15:23:08.352","2026-05-24 15:23:08.358",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.360"
cmpjxfr9l00qtw2rwqn9gs56h,GET,/api/v1/pecas,/api/v1/pecas/,200,5.2,"2026-05-24 15:23:08.355","2026-05-24 15:23:08.360",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.361"
cmpjxfr9m00quw2rwjzld1yd8,GET,/api/v1/pecas/22,/api/v1/pecas/:id,200,5.44,"2026-05-24 15:23:08.356","2026-05-24 15:23:08.361",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.363"
cmpjxfr9q00qvw2rw05k98p7c,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,2.33,"2026-05-24 15:23:08.362","2026-05-24 15:23:08.365",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.366"
cmpjxfr9s00qww2rwooke8jma,GET,/api/v1/relatorios,/api/v1/relatorios/,200,3.47,"2026-05-24 15:23:08.363","2026-05-24 15:23:08.367",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.368"
cmpjxfr9v00qxw2rwv4559lja,DELETE,/api/v1/pecas/22,/api/v1/pecas/:id,204,6.39,"2026-05-24 15:23:08.364","2026-05-24 15:23:08.370",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.372"
cmpjxfr9x00qyw2rwginx66xg,GET,/api/v1/pecas,/api/v1/pecas/,200,4.17,"2026-05-24 15:23:08.368","2026-05-24 15:23:08.372",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.373"
cmpjxfra000qzw2rw57o1yw72,GET,/api/v1/testes,/api/v1/testes/,200,5.48,"2026-05-24 15:23:08.369","2026-05-24 15:23:08.375",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.376"
cmpjxfra700r0w2rwtnqnpccp,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,13.38,"2026-05-24 15:23:08.369","2026-05-24 15:23:08.382",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.383"
cmpjxfrab00r1w2rwkrr13xgs,GET,/api/v1/relatorios,/api/v1/relatorios/,200,8.68,"2026-05-24 15:23:08.377","2026-05-24 15:23:08.385",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.387"
cmpjxfrah00r2w2rwm9iyss7q,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,16,"2026-05-24 15:23:08.376","2026-05-24 15:23:08.392",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.393"
cmpjxfral00r3w2rwckdfirgy,GET,/api/v1/etapas,/api/v1/etapas/,200,8.64,"2026-05-24 15:23:08.387","2026-05-24 15:23:08.396",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.397"
cmpjxfram00r4w2rw8ebz04ea,GET,/api/v1/testes,/api/v1/testes/,200,7.7,"2026-05-24 15:23:08.389","2026-05-24 15:23:08.397",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.399"
cmpjxfrap00r5w2rwwnvlj200,POST,/api/v1/pecas,/api/v1/pecas/,201,20.96,"2026-05-24 15:23:08.379","2026-05-24 15:23:08.400",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.402"
cmpjxfrar00r6w2rws1co1uen,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,3.07,"2026-05-24 15:23:08.399","2026-05-24 15:23:08.402",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.403"
cmpjxfrat00r7w2rwsj3euzel,GET,/api/v1/etapas,/api/v1/etapas/,200,5.7,"2026-05-24 15:23:08.398","2026-05-24 15:23:08.404",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.405"
cmpjxfray00r8w2rwpnpz4muh,GET,/api/v1/pecas,/api/v1/pecas/,200,2.82,"2026-05-24 15:23:08.406","2026-05-24 15:23:08.409",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.411"
cmpjxfraz00r9w2rw931z0m00,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,3.38,"2026-05-24 15:23:08.407","2026-05-24 15:23:08.410",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.412"
cmpjxfrb200raw2rwjlyuvqon,POST,/api/v1/pecas,/api/v1/pecas/,201,13.37,"2026-05-24 15:23:08.399","2026-05-24 15:23:08.413",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.414"
cmpjxfrb400rbw2rw9up87cgt,PATCH,/api/v1/pecas/21,/api/v1/pecas/:id,200,9.88,"2026-05-24 15:23:08.405","2026-05-24 15:23:08.415",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.417"
cmpjxfrb700rcw2rw5qurw9du,GET,/api/v1/pecas,/api/v1/pecas/,200,6.16,"2026-05-24 15:23:08.412","2026-05-24 15:23:08.418",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.419"
cmpjxfrb800rdw2rwg3npvga2,GET,/api/v1/relatorios,/api/v1/relatorios/,200,8.09,"2026-05-24 15:23:08.411","2026-05-24 15:23:08.419",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.421"
cmpjxfrbc00rew2rwzhbftkk1,GET,/api/v1/pecas/21,/api/v1/pecas/:id,200,2.83,"2026-05-24 15:23:08.420","2026-05-24 15:23:08.423",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.425"
cmpjxfrbe00rfw2rw6ue0jl70,GET,/api/v1/relatorios,/api/v1/relatorios/,200,3.33,"2026-05-24 15:23:08.421","2026-05-24 15:23:08.425",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.426"
cmpjxfrbf00rgw2rw5am5jc6c,GET,/api/v1/testes,/api/v1/testes/,200,4.05,"2026-05-24 15:23:08.422","2026-05-24 15:23:08.426",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.428"
cmpjxfrbh00rhw2rwt0qwu59l,PATCH,/api/v1/pecas/22,/api/v1/pecas/:id,200,11.55,"2026-05-24 15:23:08.417","2026-05-24 15:23:08.428",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.429"
cmpjxfrbl00riw2rw3m9t2u1g,GET,/api/v1/testes,/api/v1/testes/,200,2.88,"2026-05-24 15:23:08.429","2026-05-24 15:23:08.432",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.433"
cmpjxfrbm00rjw2rwhrjwut5f,DELETE,/api/v1/pecas/21,/api/v1/pecas/:id,204,5.46,"2026-05-24 15:23:08.427","2026-05-24 15:23:08.433",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.434"
cmpjxfrbn00rkw2rwddyyvue7,GET,/api/v1/pecas/22,/api/v1/pecas/:id,200,3.78,"2026-05-24 15:23:08.430","2026-05-24 15:23:08.434",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.436"
cmpjxfrbv00rlw2rw2ac7jtiq,POST,/api/v1/pecas,/api/v1/pecas/,201,12.35,"2026-05-24 15:23:08.430","2026-05-24 15:23:08.442",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.443"
cmpjxfrc100rmw2rwaql1xn6c,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,11.48,"2026-05-24 15:23:08.436","2026-05-24 15:23:08.448",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.449"
cmpjxfrc200rnw2rwu9tc6b53,DELETE,/api/v1/pecas/22,/api/v1/pecas/:id,204,11.64,"2026-05-24 15:23:08.437","2026-05-24 15:23:08.449",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.450"
cmpjxfrc400row2rwgzke4xhf,POST,/api/v1/pecas,/api/v1/pecas/,400,15.51,"2026-05-24 15:23:08.435","2026-05-24 15:23:08.451",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.452"
cmpjxfrcd00rpw2rwdght5dkz,GET,/api/v1/etapas,/api/v1/etapas/,200,6.73,"2026-05-24 15:23:08.453","2026-05-24 15:23:08.459",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:23:08.461"
